date,ITA_real_estate_f1,ITA_real_estate_f2
2003-11-25,0.9995700613057642,-0.9999749413061008
2003-11-26,0.9995700613057642,-0.9999749413061008
2003-11-27,0.9995700613057642,-0.9999749413061008
2003-11-28,0.9995700613057642,-0.9999749413061008
2003-12-01,0.9977137778763288,-1.011741788235423
2003-12-02,0.9995684610201669,-0.9999755207748766
2003-12-03,0.9995684610201669,-0.9999755207748766
2003-12-04,0.9995684610201669,-0.9999755207748766
2003-12-05,0.9995684610201669,-0.9999755207748766
2003-12-08,0.9995684610201669,-0.9999755207748766
2003-12-09,0.9995684610201669,-0.9999755207748766
2003-12-10,0.9995684610201669,-0.9999755207748766
2003-12-11,0.9995684610201669,-0.9999755207748766
2003-12-12,0.9995684610201669,-0.9999755207748766
2003-12-15,0.9995684610201669,-0.9999755207748766
2003-12-16,0.9995684610201669,-0.9999755207748766
2003-12-17,0.9995684610201669,-0.9999755207748766
2003-12-18,0.9995684610201669,-0.9999755207748766
2003-12-19,0.9995684610201669,-0.9999755207748766
2003-12-22,0.9995684610201669,-0.9999755207748766
2003-12-23,0.9995684610201669,-0.9999755207748766
2003-12-24,0.9995684610201669,-0.9999755207748766
2003-12-25,0.9995684610201669,-0.9999755207748766
2003-12-26,0.9995684610201669,-0.9999755207748766
2003-12-29,0.9995684610201669,-0.9999755207748766
2003-12-30,0.9995684610201669,-0.9999755207748766
2003-12-31,0.9890849181753696,-1.08501519732657
2004-01-01,0.9995592706527221,-0.999979207478318
2004-01-02,0.9995592706527221,-0.999979207478318
2004-01-05,0.9995592706527221,-0.999979207478318
2004-01-06,0.9995592706527221,-0.999979207478318
2004-01-07,0.9995592706527221,-0.999979207478318
2004-01-08,0.9995592706527221,-0.999979207478318
2004-01-09,0.9995592706527221,-0.999979207478318
2004-01-12,0.9995592706527221,-0.999979207478318
2004-01-13,0.9995592706527221,-0.999979207478318
2004-01-14,0.9995592706527221,-0.999979207478318
2004-01-15,0.9995592706527221,-0.999979207478318
2004-01-16,0.9995592706527221,-0.999979207478318
2004-01-19,0.9995592706527221,-0.999979207478318
2004-01-20,0.9995592706527221,-0.999979207478318
2004-01-21,0.9995592706527221,-0.999979207478318
2004-01-22,0.9995592706527221,-0.999979207478318
2004-01-23,0.9995592706527221,-0.999979207478318
2004-01-26,0.9995592706527221,-0.999979207478318
2004-01-27,0.9995592706527221,-0.999979207478318
2004-01-28,0.9995592706527221,-0.999979207478318
2004-01-29,0.9995592706527221,-0.999979207478318
2004-01-30,0.9995592706527221,-0.999979207478318
2004-02-02,0.9874965667796922,-1.0218093382224591
2004-02-03,0.9995484448202697,-0.9999800863926053
2004-02-04,0.9995484448202697,-0.9999800863926053
2004-02-05,0.9995484448202697,-0.9999800863926053
2004-02-06,0.9995484448202697,-0.9999800863926053
2004-02-09,0.9995484448202697,-0.9999800863926053
2004-02-10,0.9995484448202697,-0.9999800863926053
2004-02-11,0.9995484448202697,-0.9999800863926053
2004-02-12,0.9995484448202697,-0.9999800863926053
2004-02-13,0.9995484448202697,-0.9999800863926053
2004-02-16,0.9995484448202697,-0.9999800863926053
2004-02-17,0.9995484448202697,-0.9999800863926053
2004-02-18,0.9995484448202697,-0.9999800863926053
2004-02-19,0.9995484448202697,-0.9999800863926053
2004-02-20,0.9995484448202697,-0.9999800863926053
2004-02-23,0.9995484448202697,-0.9999800863926053
2004-02-24,0.9995484448202697,-0.9999800863926053
2004-02-25,0.9995484448202697,-0.9999800863926053
2004-02-26,0.9995484448202697,-0.9999800863926053
2004-02-27,0.9995484448202697,-0.9999800863926053
2004-03-01,0.9976513484773345,-1.0104696257615762
2004-03-02,0.9995467270352817,-0.9999804976752095
2004-03-03,0.9995467270352817,-0.9999804976752095
2004-03-04,0.9995467270352817,-0.9999804976752095
2004-03-05,0.9995467270352817,-0.9999804976752095
2004-03-08,0.9995467270352817,-0.9999804976752095
2004-03-09,0.9995467270352817,-0.9999804976752095
2004-03-10,0.9995467270352817,-0.9999804976752095
2004-03-11,0.9995467270352817,-0.9999804976752095
2004-03-12,0.9995467270352817,-0.9999804976752095
2004-03-15,0.9995467270352817,-0.9999804976752095
2004-03-16,0.9995467270352817,-0.9999804976752095
2004-03-17,0.9995467270352817,-0.9999804976752095
2004-03-18,0.9995467270352817,-0.9999804976752095
2004-03-19,0.9995467270352817,-0.9999804976752095
2004-03-22,0.9995467270352817,-0.9999804976752095
2004-03-23,0.9995467270352817,-0.9999804976752095
2004-03-24,0.9995467270352817,-0.9999804976752095
2004-03-25,0.9995467270352817,-0.9999804976752095
2004-03-26,0.9995467270352817,-0.9999804976752095
2004-03-29,0.9995467270352817,-0.9999804976752095
2004-03-30,0.9995467270352817,-0.9999804976752095
2004-03-31,1.0110354057558935,-2.043252491635028
2004-04-01,0.9995569630364154,-0.9999953287293305
2004-04-02,0.9995569630364154,-0.9999953287293305
2004-04-05,0.9995569630364154,-0.9999953287293305
2004-04-06,0.9995569630364154,-0.9999953287293305
2004-04-07,0.9995569630364154,-0.9999953287293305
2004-04-08,0.9995569630364154,-0.9999953287293305
2004-04-09,0.9995569630364154,-0.9999953287293305
2004-04-12,0.9995569630364154,-0.9999953287293305
2004-04-13,0.9995569630364154,-0.9999953287293305
2004-04-14,0.9995569630364154,-0.9999953287293305
2004-04-15,0.9995569630364154,-0.9999953287293305
2004-04-16,0.9995569630364154,-0.9999953287293305
2004-04-19,0.9995569630364154,-0.9999953287293305
2004-04-20,0.9995569630364154,-0.9999953287293305
2004-04-21,0.9995569630364154,-0.9999953287293305
2004-04-22,0.9995569630364154,-0.9999953287293305
2004-04-23,0.9995569630364154,-0.9999953287293305
2004-04-26,0.9995569630364154,-0.9999953287293305
2004-04-27,0.9995569630364154,-0.9999953287293305
2004-04-28,0.9995569630364154,-0.9999953287293305
2004-04-29,0.9995569630364154,-0.9999953287293305
2004-04-30,0.9990976222072134,-1.0256844907452436
2004-05-03,0.9995565558362236,-0.9999955597896141
2004-05-04,0.9995565558362236,-0.9999955597896141
2004-05-05,0.9995565558362236,-0.9999955597896141
2004-05-06,0.9995565558362236,-0.9999955597896141
2004-05-07,0.9995565558362236,-0.9999955597896141
2004-05-10,0.9995565558362236,-0.9999955597896141
2004-05-11,0.9995565558362236,-0.9999955597896141
2004-05-12,0.9995565558362236,-0.9999955597896141
2004-05-13,0.9995565558362236,-0.9999955597896141
2004-05-14,0.9995565558362236,-0.9999955597896141
2004-05-17,0.9995565558362236,-0.9999955597896141
2004-05-18,0.9995565558362236,-0.9999955597896141
2004-05-19,0.9995565558362236,-0.9999955597896141
2004-05-20,0.9995565558362236,-0.9999955597896141
2004-05-21,0.9995565558362236,-0.9999955597896141
2004-05-24,0.9995565558362236,-0.9999955597896141
2004-05-25,0.9995565558362236,-0.9999955597896141
2004-05-26,0.9995565558362236,-0.9999955597896141
2004-05-27,0.9995565558362236,-0.9999955597896141
2004-05-28,0.9995565558362236,-0.9999955597896141
2004-05-31,0.9995565558362236,-0.9999955597896141
2004-06-01,0.9995565558362236,-0.9999955597896141
2004-06-02,0.9995565558362236,-0.9999955597896141
2004-06-03,0.9995565558362236,-0.9999955597896141
2004-06-04,0.9995565558362236,-0.9999955597896141
2004-06-07,0.9995565558362236,-0.9999955597896141
2004-06-08,0.9995565558362236,-0.9999955597896141
2004-06-09,0.9995565558362236,-0.9999955597896141
2004-06-10,0.9995565558362236,-0.9999955597896141
2004-06-11,0.9995565558362236,-0.9999955597896141
2004-06-14,0.9995565558362236,-0.9999955597896141
2004-06-15,0.9995565558362236,-0.9999955597896141
2004-06-16,0.9995565558362236,-0.9999955597896141
2004-06-17,0.9995565558362236,-0.9999955597896141
2004-06-18,0.9995565558362236,-0.9999955597896141
2004-06-21,0.9995565558362236,-0.9999955597896141
2004-06-22,0.9995565558362236,-0.9999955597896141
2004-06-23,0.9995565558362236,-0.9999955597896141
2004-06-24,0.9995565558362236,-0.9999955597896141
2004-06-25,0.9995565558362236,-0.9999955597896141
2004-06-28,0.9995565558362236,-0.9999955597896141
2004-06-29,0.9995565558362236,-0.9999955597896141
2004-06-30,1.007086939175909,-0.9801791340176363
2004-07-01,0.9995631583253423,-0.9999953784392371
2004-07-02,0.9995631583253423,-0.9999953784392371
2004-07-05,0.9995631583253423,-0.9999953784392371
2004-07-06,0.9995631583253423,-0.9999953784392371
2004-07-07,0.9995631583253423,-0.9999953784392371
2004-07-08,0.9995631583253423,-0.9999953784392371
2004-07-09,0.9995631583253423,-0.9999953784392371
2004-07-12,0.9995631583253423,-0.9999953784392371
2004-07-13,0.9995631583253423,-0.9999953784392371
2004-07-14,0.9995631583253423,-0.9999953784392371
2004-07-15,0.9995631583253423,-0.9999953784392371
2004-07-16,0.9995631583253423,-0.9999953784392371
2004-07-19,0.9995631583253423,-0.9999953784392371
2004-07-20,0.9995631583253423,-0.9999953784392371
2004-07-21,0.9995631583253423,-0.9999953784392371
2004-07-22,0.9995631583253423,-0.9999953784392371
2004-07-23,0.9995631583253423,-0.9999953784392371
2004-07-26,0.9995631583253423,-0.9999953784392371
2004-07-27,0.9995631583253423,-0.9999953784392371
2004-07-28,0.9995631583253423,-0.9999953784392371
2004-07-29,0.9995631583253423,-0.9999953784392371
2004-07-30,0.9995631583253423,-0.9999953784392371
2004-08-02,0.9804372765209133,-0.9984042214349815
2004-08-03,0.9995459604281045,-0.9999953636968368
2004-08-04,0.9995459604281045,-0.9999953636968368
2004-08-05,0.9995459604281045,-0.9999953636968368
2004-08-06,0.9995459604281045,-0.9999953636968368
2004-08-09,0.9995459604281045,-0.9999953636968368
2004-08-10,0.9995459604281045,-0.9999953636968368
2004-08-11,0.9995459604281045,-0.9999953636968368
2004-08-12,0.9995459604281045,-0.9999953636968368
2004-08-13,0.9995459604281045,-0.9999953636968368
2004-08-16,0.9995459604281045,-0.9999953636968368
2004-08-17,0.9995459604281045,-0.9999953636968368
2004-08-18,0.9995459604281045,-0.9999953636968368
2004-08-19,0.9995459604281045,-0.9999953636968368
2004-08-20,0.9995459604281045,-0.9999953636968368
2004-08-23,0.9995459604281045,-0.9999953636968368
2004-08-24,0.9995459604281045,-0.9999953636968368
2004-08-25,0.9995459604281045,-0.9999953636968368
2004-08-26,0.9995459604281045,-0.9999953636968368
2004-08-27,0.9995459604281045,-0.9999953636968368
2004-08-30,0.9995459604281045,-0.9999953636968368
2004-08-31,1.0071657559162008,-0.9797460903717673
2004-09-01,0.9995527999969605,-0.9999951700726882
2004-09-02,0.9995527999969605,-0.9999951700726882
2004-09-03,0.9995527999969605,-0.9999951700726882
2004-09-06,0.9995527999969605,-0.9999951700726882
2004-09-07,0.9995527999969605,-0.9999951700726882
2004-09-08,0.9995527999969605,-0.9999951700726882
2004-09-09,0.9995527999969605,-0.9999951700726882
2004-09-10,0.9995527999969605,-0.9999951700726882
2004-09-13,0.9995527999969605,-0.9999951700726882
2004-09-14,0.9995527999969605,-0.9999951700726882
2004-09-15,0.9995527999969605,-0.9999951700726882
2004-09-16,0.9995527999969605,-0.9999951700726882
2004-09-17,0.9995527999969605,-0.9999951700726882
2004-09-20,0.9995527999969605,-0.9999951700726882
2004-09-21,0.9995527999969605,-0.9999951700726882
2004-09-22,0.9995527999969605,-0.9999951700726882
2004-09-23,0.9995527999969605,-0.9999951700726882
2004-09-24,0.9995527999969605,-0.9999951700726882
2004-09-27,0.9995527999969605,-0.9999951700726882
2004-09-28,0.9995527999969605,-0.9999951700726882
2004-09-29,0.9995527999969605,-0.9999951700726882
2004-09-30,0.9921112185531217,-1.0169025613799167
2004-10-01,0.9995460707474954,-0.9999953293446581
2004-10-04,0.9995460707474954,-0.9999953293446581
2004-10-05,0.9995460707474954,-0.9999953293446581
2004-10-06,0.9995460707474954,-0.9999953293446581
2004-10-07,0.9995460707474954,-0.9999953293446581
2004-10-08,0.9995460707474954,-0.9999953293446581
2004-10-11,0.9995460707474954,-0.9999953293446581
2004-10-12,0.9995460707474954,-0.9999953293446581
2004-10-13,0.9995460707474954,-0.9999953293446581
2004-10-14,0.9995460707474954,-0.9999953293446581
2004-10-15,0.9995460707474954,-0.9999953293446581
2004-10-18,0.9995460707474954,-0.9999953293446581
2004-10-19,0.9995460707474954,-0.9999953293446581
2004-10-20,0.9995460707474954,-0.9999953293446581
2004-10-21,0.9995460707474954,-0.9999953293446581
2004-10-22,0.9995460707474954,-0.9999953293446581
2004-10-25,0.9995460707474954,-0.9999953293446581
2004-10-26,0.9995460707474954,-0.9999953293446581
2004-10-27,0.9995460707474954,-0.9999953293446581
2004-10-28,0.9995460707474954,-0.9999953293446581
2004-10-29,0.9995460707474954,-0.9999953293446581
2004-11-01,1.006002561084545,-0.998329877993058
2004-11-02,0.9995518747517119,-0.9999953137482444
2004-11-03,0.9995518747517119,-0.9999953137482444
2004-11-04,0.9995518747517119,-0.9999953137482444
2004-11-05,0.9995518747517119,-0.9999953137482444
2004-11-08,0.9995518747517119,-0.9999953137482444
2004-11-09,0.9995518747517119,-0.9999953137482444
2004-11-10,0.9995518747517119,-0.9999953137482444
2004-11-11,0.9995518747517119,-0.9999953137482444
2004-11-12,0.9995518747517119,-0.9999953137482444
2004-11-15,0.9995518747517119,-0.9999953137482444
2004-11-16,0.9995518747517119,-0.9999953137482444
2004-11-17,0.9995518747517119,-0.9999953137482444
2004-11-18,0.9995518747517119,-0.9999953137482444
2004-11-19,0.9995518747517119,-0.9999953137482444
2004-11-22,0.9995518747517119,-0.9999953137482444
2004-11-23,0.9995518747517119,-0.9999953137482444
2004-11-24,0.9995518747517119,-0.9999953137482444
2004-11-25,0.9995518747517119,-0.9999953137482444
2004-11-26,0.9995518747517119,-0.9999953137482444
2004-11-29,0.9995518747517119,-0.9999953137482444
2004-11-30,0.9976567458578114,-1.0050848280689235
2004-12-01,0.9995501717847608,-0.9999953610879154
2004-12-02,0.9995501717847608,-0.9999953610879154
2004-12-03,0.9995501717847608,-0.9999953610879154
2004-12-06,0.9995501717847608,-0.9999953610879154
2004-12-07,0.9995501717847608,-0.9999953610879154
2004-12-08,0.9995501717847608,-0.9999953610879154
2004-12-09,0.9995501717847608,-0.9999953610879154
2004-12-10,0.9995501717847608,-0.9999953610879154
2004-12-13,0.9995501717847608,-0.9999953610879154
2004-12-14,0.9995501717847608,-0.9999953610879154
2004-12-15,0.9995501717847608,-0.9999953610879154
2004-12-16,0.9995501717847608,-0.9999953610879154
2004-12-17,0.9995501717847608,-0.9999953610879154
2004-12-20,0.9995501717847608,-0.9999953610879154
2004-12-21,0.9995501717847608,-0.9999953610879154
2004-12-22,0.9995501717847608,-0.9999953610879154
2004-12-23,0.9995501717847608,-0.9999953610879154
2004-12-24,0.9995501717847608,-0.9999953610879154
2004-12-27,0.9995501717847608,-0.9999953610879154
2004-12-28,0.9995501717847608,-0.9999953610879154
2004-12-29,0.9995501717847608,-0.9999953610879154
2004-12-30,0.9995501717847608,-0.9999953610879154
2004-12-31,0.988662742397602,-1.0156460761822115
2005-01-03,0.9995402168362428,-0.9999955029531191
2005-01-04,0.9995402168362428,-0.9999955029531191
2005-01-05,0.9995402168362428,-0.9999955029531191
2005-01-06,0.9995402168362428,-0.9999955029531191
2005-01-07,0.9995402168362428,-0.9999955029531191
2005-01-10,0.9995402168362428,-0.9999955029531191
2005-01-11,0.9995402168362428,-0.9999955029531191
2005-01-12,0.9995402168362428,-0.9999955029531191
2005-01-13,0.9995402168362428,-0.9999955029531191
2005-01-14,0.9995402168362428,-0.9999955029531191
2005-01-17,0.9995402168362428,-0.9999955029531191
2005-01-18,0.9995402168362428,-0.9999955029531191
2005-01-19,0.9995402168362428,-0.9999955029531191
2005-01-20,0.9995402168362428,-0.9999955029531191
2005-01-21,0.9995402168362428,-0.9999955029531191
2005-01-24,0.9995402168362428,-0.9999955029531191
2005-01-25,0.9995402168362428,-0.9999955029531191
2005-01-26,0.9995402168362428,-0.9999955029531191
2005-01-27,0.9995402168362428,-0.9999955029531191
2005-01-28,0.9995402168362428,-0.9999955029531191
2005-01-31,0.993861131910929,-0.9894608763858945
2005-02-01,0.9995349509466287,-0.9999954066853882
2005-02-02,0.9995349509466287,-0.9999954066853882
2005-02-03,0.9995349509466287,-0.9999954066853882
2005-02-04,0.9995349509466287,-0.9999954066853882
2005-02-07,0.9995349509466287,-0.9999954066853882
2005-02-08,0.9995349509466287,-0.9999954066853882
2005-02-09,0.9995349509466287,-0.9999954066853882
2005-02-10,0.9995349509466287,-0.9999954066853882
2005-02-11,0.9995349509466287,-0.9999954066853882
2005-02-14,0.9995349509466287,-0.9999954066853882
2005-02-15,0.9995349509466287,-0.9999954066853882
2005-02-16,0.9995349509466287,-0.9999954066853882
2005-02-17,0.9995349509466287,-0.9999954066853882
2005-02-18,0.9995349509466287,-0.9999954066853882
2005-02-21,0.9995349509466287,-0.9999954066853882
2005-02-22,0.9995349509466287,-0.9999954066853882
2005-02-23,0.9995349509466287,-0.9999954066853882
2005-02-24,0.9995349509466287,-0.9999954066853882
2005-02-25,0.9995349509466287,-0.9999954066853882
2005-02-28,0.9995349509466287,-0.9999954066853882
2005-03-01,0.9995349509466287,-0.9999954066853882
2005-03-02,0.9995349509466287,-0.9999954066853882
2005-03-03,0.9995349509466287,-0.9999954066853882
2005-03-04,0.9995349509466287,-0.9999954066853882
2005-03-07,0.9995349509466287,-0.9999954066853882
2005-03-08,0.9995349509466287,-0.9999954066853882
2005-03-09,0.9995349509466287,-0.9999954066853882
2005-03-10,0.9995349509466287,-0.9999954066853882
2005-03-11,0.9995349509466287,-0.9999954066853882
2005-03-14,0.9995349509466287,-0.9999954066853882
2005-03-15,0.9995349509466287,-0.9999954066853882
2005-03-16,0.9995349509466287,-0.9999954066853882
2005-03-17,0.9995349509466287,-0.9999954066853882
2005-03-18,0.9995349509466287,-0.9999954066853882
2005-03-21,0.9995349509466287,-0.9999954066853882
2005-03-22,0.9995349509466287,-0.9999954066853882
2005-03-23,0.9995349509466287,-0.9999954066853882
2005-03-24,0.9995349509466287,-0.9999954066853882
2005-03-25,0.9995349509466287,-0.9999954066853882
2005-03-28,0.9995349509466287,-0.9999954066853882
2005-03-29,0.9995349509466287,-0.9999954066853882
2005-03-30,0.9995349509466287,-0.9999954066853882
2005-03-31,0.9793788963404253,-0.8781246989359123
2005-04-01,0.9995156261875109,-0.9999940432560902
2005-04-04,0.9995156261875109,-0.9999940432560902
2005-04-05,0.9995156261875109,-0.9999940432560902
2005-04-06,0.9995156261875109,-0.9999940432560902
2005-04-07,0.9995156261875109,-0.9999940432560902
2005-04-08,0.9995156261875109,-0.9999940432560902
2005-04-11,0.9995156261875109,-0.9999940432560902
2005-04-12,0.9995156261875109,-0.9999940432560902
2005-04-13,0.9995156261875109,-0.9999940432560902
2005-04-14,0.9995156261875109,-0.9999940432560902
2005-04-15,0.9995156261875109,-0.9999940432560902
2005-04-18,0.9995156261875109,-0.9999940432560902
2005-04-19,0.9995156261875109,-0.9999940432560902
2005-04-20,0.9995156261875109,-0.9999940432560902
2005-04-21,0.9995156261875109,-0.9999940432560902
2005-04-22,0.9995156261875109,-0.9999940432560902
2005-04-25,0.9995156261875109,-0.9999940432560902
2005-04-26,0.9995156261875109,-0.9999940432560902
2005-04-27,0.9995156261875109,-0.9999940432560902
2005-04-28,0.9995156261875109,-0.9999940432560902
2005-04-29,0.9995156261875109,-0.9999940432560902
2005-05-02,1.0070856055662318,-0.9988485491460369
2005-05-03,0.9995228754323598,-0.9999940295858165
2005-05-04,0.9995228754323598,-0.9999940295858165
2005-05-05,0.9995228754323598,-0.9999940295858165
2005-05-06,0.9995228754323598,-0.9999940295858165
2005-05-09,0.9995228754323598,-0.9999940295858165
2005-05-10,0.9995228754323598,-0.9999940295858165
2005-05-11,0.9995228754323598,-0.9999940295858165
2005-05-12,0.9995228754323598,-0.9999940295858165
2005-05-13,0.9995228754323598,-0.9999940295858165
2005-05-16,0.9995228754323598,-0.9999940295858165
2005-05-17,0.9995228754323598,-0.9999940295858165
2005-05-18,0.9995228754323598,-0.9999940295858165
2005-05-19,0.9995228754323598,-0.9999940295858165
2005-05-20,0.9995228754323598,-0.9999940295858165
2005-05-23,0.9995228754323598,-0.9999940295858165
2005-05-24,0.9995228754323598,-0.9999940295858165
2005-05-25,0.9995228754323598,-0.9999940295858165
2005-05-26,0.9995228754323598,-0.9999940295858165
2005-05-27,0.9995228754323598,-0.9999940295858165
2005-05-30,0.9995228754323598,-0.9999940295858165
2005-05-31,0.9975674025996836,-1.0057365790373607
2005-06-01,0.9995210043854981,-0.9999940975702478
2005-06-02,0.9995210043854981,-0.9999940975702478
2005-06-03,0.9995210043854981,-0.9999940975702478
2005-06-06,0.9995210043854981,-0.9999940975702478
2005-06-07,0.9995210043854981,-0.9999940975702478
2005-06-08,0.9995210043854981,-0.9999940975702478
2005-06-09,0.9995210043854981,-0.9999940975702478
2005-06-10,0.9995210043854981,-0.9999940975702478
2005-06-13,0.9995210043854981,-0.9999940975702478
2005-06-14,0.9995210043854981,-0.9999940975702478
2005-06-15,0.9995210043854981,-0.9999940975702478
2005-06-16,0.9995210043854981,-0.9999940975702478
2005-06-17,0.9995210043854981,-0.9999940975702478
2005-06-20,0.9995210043854981,-0.9999940975702478
2005-06-21,0.9995210043854981,-0.9999940975702478
2005-06-22,0.9995210043854981,-0.9999940975702478
2005-06-23,0.9995210043854981,-0.9999940975702478
2005-06-24,0.9995210043854981,-0.9999940975702478
2005-06-27,0.9995210043854981,-0.9999940975702478
2005-06-28,0.9995210043854981,-0.9999940975702478
2005-06-29,0.9995210043854981,-0.9999940975702478
2005-06-30,0.994310671230215,-1.0206076254612402
2005-07-01,0.9995159748724041,-0.9999943335868546
2005-07-04,0.9995159748724041,-0.9999943335868546
2005-07-05,0.9995159748724041,-0.9999943335868546
2005-07-06,0.9995159748724041,-0.9999943335868546
2005-07-07,0.9995159748724041,-0.9999943335868546
2005-07-08,0.9995159748724041,-0.9999943335868546
2005-07-11,0.9995159748724041,-0.9999943335868546
2005-07-12,0.9995159748724041,-0.9999943335868546
2005-07-13,0.9995159748724041,-0.9999943335868546
2005-07-14,0.9995159748724041,-0.9999943335868546
2005-07-15,0.9995159748724041,-0.9999943335868546
2005-07-18,0.9995159748724041,-0.9999943335868546
2005-07-19,0.9995159748724041,-0.9999943335868546
2005-07-20,0.9995159748724041,-0.9999943335868546
2005-07-21,0.9995159748724041,-0.9999943335868546
2005-07-22,0.9995159748724041,-0.9999943335868546
2005-07-25,0.9995159748724041,-0.9999943335868546
2005-07-26,0.9995159748724041,-0.9999943335868546
2005-07-27,0.9995159748724041,-0.9999943335868546
2005-07-28,0.9995159748724041,-0.9999943335868546
2005-07-29,0.9995159748724041,-0.9999943335868546
2005-08-01,0.9764541246325821,-1.003054797278317
2005-08-02,0.999492859106277,-0.999994368111886
2005-08-03,0.999492859106277,-0.999994368111886
2005-08-04,0.999492859106277,-0.999994368111886
2005-08-05,0.999492859106277,-0.999994368111886
2005-08-08,0.999492859106277,-0.999994368111886
2005-08-09,0.999492859106277,-0.999994368111886
2005-08-10,0.999492859106277,-0.999994368111886
2005-08-11,0.999492859106277,-0.999994368111886
2005-08-12,0.999492859106277,-0.999994368111886
2005-08-15,0.999492859106277,-0.999994368111886
2005-08-16,0.999492859106277,-0.999994368111886
2005-08-17,0.999492859106277,-0.999994368111886
2005-08-18,0.999492859106277,-0.999994368111886
2005-08-19,0.999492859106277,-0.999994368111886
2005-08-22,0.999492859106277,-0.999994368111886
2005-08-23,0.999492859106277,-0.999994368111886
2005-08-24,0.999492859106277,-0.999994368111886
2005-08-25,0.999492859106277,-0.999994368111886
2005-08-26,0.999492859106277,-0.999994368111886
2005-08-29,0.999492859106277,-0.999994368111886
2005-08-30,0.999492859106277,-0.999994368111886
2005-08-31,1.0095562545274528,-0.9721033785694518
2005-09-01,0.9995029117151444,-0.9999940403053637
2005-09-02,0.9995029117151444,-0.9999940403053637
2005-09-05,0.9995029117151444,-0.9999940403053637
2005-09-06,0.9995029117151444,-0.9999940403053637
2005-09-07,0.9995029117151444,-0.9999940403053637
2005-09-08,0.9995029117151444,-0.9999940403053637
2005-09-09,0.9995029117151444,-0.9999940403053637
2005-09-12,0.9995029117151444,-0.9999940403053637
2005-09-13,0.9995029117151444,-0.9999940403053637
2005-09-14,0.9995029117151444,-0.9999940403053637
2005-09-15,0.9995029117151444,-0.9999940403053637
2005-09-16,0.9995029117151444,-0.9999940403053637
2005-09-19,0.9995029117151444,-0.9999940403053637
2005-09-20,0.9995029117151444,-0.9999940403053637
2005-09-21,0.9995029117151444,-0.9999940403053637
2005-09-22,0.9995029117151444,-0.9999940403053637
2005-09-23,0.9995029117151444,-0.9999940403053637
2005-09-26,0.9995029117151444,-0.9999940403053637
2005-09-27,0.9995029117151444,-0.9999940403053637
2005-09-28,0.9995029117151444,-0.9999940403053637
2005-09-29,0.9995029117151444,-0.9999940403053637
2005-09-30,0.9862057677210582,-1.027426809086752
2005-10-03,0.9994894270651782,-0.9999943543071319
2005-10-04,0.9994894270651782,-0.9999943543071319
2005-10-05,0.9994894270651782,-0.9999943543071319
2005-10-06,0.9994894270651782,-0.9999943543071319
2005-10-07,0.9994894270651782,-0.9999943543071319
2005-10-10,0.9994894270651782,-0.9999943543071319
2005-10-11,0.9994894270651782,-0.9999943543071319
2005-10-12,0.9994894270651782,-0.9999943543071319
2005-10-13,0.9994894270651782,-0.9999943543071319
2005-10-14,0.9994894270651782,-0.9999943543071319
2005-10-17,0.9994894270651782,-0.9999943543071319
2005-10-18,0.9994894270651782,-0.9999943543071319
2005-10-19,0.9994894270651782,-0.9999943543071319
2005-10-20,0.9994894270651782,-0.9999943543071319
2005-10-21,0.9994894270651782,-0.9999943543071319
2005-10-24,0.9994894270651782,-0.9999943543071319
2005-10-25,0.9994894270651782,-0.9999943543071319
2005-10-26,0.9994894270651782,-0.9999943543071319
2005-10-27,0.9994894270651782,-0.9999943543071319
2005-10-28,0.9994894270651782,-0.9999943543071319
2005-10-31,1.0045997552994956,-0.9968122484427046
2005-11-01,0.9994946044230779,-0.9999943182046181
2005-11-02,0.9994946044230779,-0.9999943182046181
2005-11-03,0.9994946044230779,-0.9999943182046181
2005-11-04,0.9994946044230779,-0.9999943182046181
2005-11-07,0.9994946044230779,-0.9999943182046181
2005-11-08,0.9994946044230779,-0.9999943182046181
2005-11-09,0.9994946044230779,-0.9999943182046181
2005-11-10,0.9994946044230779,-0.9999943182046181
2005-11-11,0.9994946044230779,-0.9999943182046181
2005-11-14,0.9994946044230779,-0.9999943182046181
2005-11-15,0.9994946044230779,-0.9999943182046181
2005-11-16,0.9994946044230779,-0.9999943182046181
2005-11-17,0.9994946044230779,-0.9999943182046181
2005-11-18,0.9994946044230779,-0.9999943182046181
2005-11-21,0.9994946044230779,-0.9999943182046181
2005-11-22,0.9994946044230779,-0.9999943182046181
2005-11-23,0.9994946044230779,-0.9999943182046181
2005-11-24,0.9994946044230779,-0.9999943182046181
2005-11-25,0.9994946044230779,-0.9999943182046181
2005-11-28,0.9994946044230779,-0.9999943182046181
2005-11-29,0.9994946044230779,-0.9999943182046181
2005-11-30,1.0115532314505546,-0.9663769562276426
2005-12-01,0.9995065732810294,-0.9999939160272322
2005-12-02,0.9995065732810294,-0.9999939160272322
2005-12-05,0.9995065732810294,-0.9999939160272322
2005-12-06,0.9995065732810294,-0.9999939160272322
2005-12-07,0.9995065732810294,-0.9999939160272322
2005-12-08,0.9995065732810294,-0.9999939160272322
2005-12-09,0.9995065732810294,-0.9999939160272322
2005-12-12,0.9995065732810294,-0.9999939160272322
2005-12-13,0.9995065732810294,-0.9999939160272322
2005-12-14,0.9995065732810294,-0.9999939160272322
2005-12-15,0.9995065732810294,-0.9999939160272322
2005-12-16,0.9995065732810294,-0.9999939160272322
2005-12-19,0.9995065732810294,-0.9999939160272322
