date,ESP_systemic_stress_f1__ESP_systemic_stress_f2
2012-07-23,0.8879636784795597
2012-07-24,0.8879733642440132
2012-07-25,0.887979949350278
2012-07-26,0.8879844266594162
2012-07-27,0.8879874709678576
2012-07-30,0.8879895409755982
2012-07-31,0.8879909485237946
2012-08-01,0.8850998433378512
2012-08-02,0.8860534592294684
2012-08-03,0.8866859233799701
2012-08-06,0.8871088338011046
2012-08-07,0.8873931696721171
2012-08-08,0.8875850398239743
2012-08-09,0.8877148345819882
2012-08-10,0.8878027840260451
2012-08-13,0.887862446463553
2012-08-14,0.8879029508957407
2012-08-15,0.8879304634300187
2012-08-16,0.8879491578707048
2012-08-17,0.8879618635788755
2012-08-20,0.8879705004474432
2012-08-21,0.8879763721227361
2012-08-22,0.887980364215061
2012-08-23,0.8879830785375191
2012-08-24,0.8879849241370775
2012-08-27,0.8879861790795932
2012-08-28,0.887987032409965
2012-08-29,0.8879876126602263
2012-08-30,0.8879880072235645
2012-08-31,0.8879882755233469
2012-09-03,0.877580498312158
2012-09-04,0.8812433199684354
2012-09-05,0.8835381479822747
2012-09-06,0.8850169546374874
2012-09-07,0.8859872641706642
2012-09-10,0.8866314852196632
2012-09-11,0.8870625628711551
2012-09-12,0.8873525277535796
2012-09-13,0.8875482590915333
2012-09-14,0.8876806945107031
2012-09-17,0.8877704464364917
2012-09-18,0.8878313376803432
2012-09-19,0.8878726791301432
2012-09-20,0.8879007614931524
2012-09-21,0.8879198437196605
2012-09-24,0.8879328132614611
2012-09-25,0.8879416296010918
2012-09-26,0.887947623346296
2012-09-27,0.8879516984597923
2012-09-28,0.8879544692429199
2012-10-01,0.8879563532386147
2012-10-02,0.8701720431275722
2012-10-03,0.876733726679635
2012-10-04,0.8806534902762018
2012-10-05,0.8831058759435025
2012-10-08,0.8846848234235422
2012-10-09,0.8857202486920375
2012-10-10,0.8864074439116284
2012-10-11,0.8868671624995431
2012-10-12,0.8871763408824572
2012-10-15,0.8873850180964848
2012-10-16,0.8875262021601945
2012-10-17,0.8876218781293098
2012-10-18,0.8876867862045367
2012-10-19,0.8877308537911832
2012-10-22,0.8877607874776122
2012-10-23,0.8877811274725896
2012-10-24,0.8877949517739435
2012-10-25,0.8878043491081429
2012-10-26,0.8878107378176595
2012-10-29,0.887815081454994
2012-10-30,0.887818034810256
2012-10-31,0.8878200429438137
2012-11-01,0.8741402932325787
2012-11-02,0.8785895763285547
2012-11-05,0.881564218848461
2012-11-06,0.8835601497470308
2012-11-07,0.884904200227378
2012-11-08,0.885811859996924
2012-11-09,0.886426103962759
2012-11-12,0.8868424035794193
2012-11-13,0.887124841727432
2012-11-14,0.8873165997302985
2012-11-15,0.8874468560176959
2012-11-16,0.887535365783272
2012-11-19,0.8875955225282508
2012-11-20,0.8876364152601438
2012-11-21,0.8876642158947312
2012-11-22,0.8876831173462181
2012-11-23,0.8876959689488911
2012-11-26,0.8877047073943904
2012-11-27,0.8877106492365829
2012-11-28,0.8877146895483071
2012-11-29,0.8877174368938078
2012-11-30,0.8877193050571366
2012-12-03,0.8303481430169972
2012-12-04,0.8496489286260499
2012-12-05,0.8613286074718963
2012-12-06,0.8686936632248322
2012-12-07,0.8734592922423433
2012-12-10,0.8765945783474874
2012-12-11,0.8786798642060616
2012-12-12,0.8800768599217685
2012-12-13,0.8810172894919103
2012-12-14,0.881652431996524
2012-12-17,0.8820823348628957
2012-12-18,0.8823737520575319
2012-12-19,0.8825714934447336
2012-12-20,0.8827057627819597
2012-12-21,0.8827969759767158
2012-12-24,0.8828589593774386
2012-12-25,0.882901088863897
2012-12-26,0.8829297280163461
2012-12-27,0.882949198517939
2012-12-28,0.8829624365472964
2012-12-31,0.8829714375192297
2013-01-01,0.34245092339667543
2013-01-02,0.334920416624287
2013-01-03,0.3435873165369591
2013-01-04,0.36532066340981184
2013-01-07,0.39828994628808545
2013-01-08,0.4408961491611452
2013-01-09,0.49117915658544264
2013-01-10,0.5465097505473154
2013-01-11,0.6036058213571025
2013-01-14,0.6589197454228891
2013-01-15,0.7092858849784414
2013-01-16,0.7525324698292544
2013-01-17,0.7877582347622074
2013-01-18,0.8151926986796895
2013-01-21,0.8357991943745944
2013-01-22,0.8508496398976177
2013-01-23,0.8616145939380766
2013-01-24,0.8691981257802107
2013-01-25,0.8744828669220938
2013-01-28,0.8781377050469817
2013-01-29,0.8806519730327425
2013-01-30,0.8823752918486953
2013-01-31,0.8835535142624366
2013-02-01,0.8879510257255784
2013-02-04,0.8786465861554072
2013-02-05,0.8731467166182243
2013-02-06,0.8711855320776865
2013-02-07,0.8718420512486429
2013-02-08,0.8739911129304172
2013-02-11,0.8766800040369063
2013-02-12,0.8792910047866833
2013-02-13,0.8815219892582519
2013-02-14,0.883287010639006
2013-02-15,0.8846157831605105
2013-02-18,0.8855837210106093
2013-02-19,0.8862733686077445
2013-02-20,0.8867574322765068
2013-02-21,0.8870937627738957
2013-02-22,0.887325840840555
2013-02-25,0.887485232681312
2013-02-26,0.8875943551494556
2013-02-27,0.8876689006457378
2013-02-28,0.8877197504077249
2013-03-01,0.8364769335142674
2013-03-04,0.8502723771687045
2013-03-05,0.8610113649908075
2013-03-06,0.868932407865701
2013-03-07,0.8746043121541022
2013-03-08,0.8785936452060005
2013-03-11,0.8813678548890311
2013-03-12,0.8832828300815352
2013-03-13,0.8845982307261011
2013-03-14,0.8854988261729548
2013-03-15,0.886114065941529
2013-03-18,0.8865337408910738
2013-03-19,0.8868197267544411
2013-03-20,0.8870144778091958
2013-03-21,0.8871470382860719
2013-03-22,0.8872372393818944
2013-03-25,0.8872986038332246
2013-03-26,0.8873403444531909
2013-03-27,0.8873687339773856
2013-03-28,0.8873880415742941
2013-03-29,0.8874011719920231
2013-04-01,0.8874101012507578
2013-04-02,0.8982658566826569
2013-04-03,0.8937644958347688
2013-04-04,0.8909725380334689
2013-04-05,0.889383228277593
2013-04-08,0.8885453744474233
2013-04-09,0.8881343359505789
2013-04-10,0.887947493068632
2013-04-11,0.887870671053265
2013-04-12,0.8878443245320055
2013-04-15,0.8878393041348432
2013-04-16,0.8878421629797117
2013-04-17,0.8878471094963692
2013-04-18,0.8878518945701824
2013-04-19,0.8878558163209512
2013-04-22,0.8878587953375273
2013-04-23,0.8878609665175549
2013-04-24,0.8878625105154354
2013-04-25,0.8878635917972052
2013-04-26,0.887864341604719
2013-04-29,0.8878648582056696
2013-04-30,0.8878652126103116
2013-05-01,0.895867083872578
2013-05-02,0.8929197140502866
2013-05-03,0.8910613750375423
2013-05-06,0.8899109023090384
2013-05-07,0.8892007920063173
2013-05-08,0.8887591495511127
2013-05-09,0.8884807891067061
2013-05-10,0.8883026715233636
2013-05-13,0.8881870597951252
2013-05-14,0.888111104935216
2013-05-15,0.8880607233298942
2013-05-16,0.888027062016745
2013-05-17,0.8880044527616721
2013-05-20,0.8879892093675971
2013-05-21,0.887978904778131
2013-05-22,0.8879719259511947
2013-05-23,0.8879671934726489
2013-05-24,0.8879639814692859
2013-05-27,0.8879618001241708
2013-05-28,0.8879603181140446
2013-05-29,0.8879593109512306
2013-05-30,0.8879586263602791
2013-05-31,0.8879581609680479
2013-06-03,0.889291777312348
2013-06-04,0.8888666729521033
2013-06-05,0.8885770893594651
2013-06-06,0.8883799533490427
2013-06-07,0.8882458053557004
2013-06-10,0.8881545424667838
2013-06-11,0.8880924647911135
2013-06-12,0.8880502434372171
2013-06-13,0.8880215290440483
2013-06-14,0.8880020014942734
2013-06-17,0.8879887219577256
2013-06-18,0.887979691507831
2013-06-19,0.8879735506365795
2013-06-20,0.8879693747698254
2013-06-21,0.8879665351474629
2013-06-24,0.8879646041899338
2013-06-25,0.8879632911328111
2013-06-26,0.8879623982516118
2013-06-27,0.8879617910915916
2013-06-28,0.8879613782225987
2013-07-01,0.8879610974717329
2013-07-02,0.8010768951966117
2013-07-03,0.8306480856862009
2013-07-04,0.8489682871800065
2013-07-05,0.8606936512465627
2013-07-08,0.8683540123972306
2013-07-09,0.8734257585642766
2013-07-10,0.8768132393926784
2013-07-11,0.8790890356346028
2013-07-12,0.8806239735814496
2013-07-15,0.8816619652061032
2013-07-16,0.882365152204483
2013-07-17,0.882842101045226
2013-07-18,0.8831658646375745
2013-07-19,0.8833857646745846
2013-07-22,0.8835351769582215
2013-07-23,0.8836367219532749
2013-07-24,0.8837057469384608
2013-07-25,0.8837526720694615
2013-07-26,0.8837845756618661
2013-07-29,0.8838062675534636
2013-07-30,0.8838210168533386
2013-07-31,0.8838310458240227
2013-08-01,0.8085036488400061
2013-08-02,0.7989010244685194
2013-08-05,0.7996225682345895
2013-08-06,0.8077180858494872
2013-08-07,0.8199042512651677
2013-08-08,0.8333078983096522
2013-08-09,0.8459192583453631
2013-08-12,0.8566685374206885
2013-08-13,0.8652291821867005
2013-08-14,0.8717285606926596
2013-08-15,0.8764993313330616
2013-08-16,0.8799193266865415
2013-08-19,0.882330892194136
2013-08-20,0.8840120655446408
2013-08-21,0.8851748759983513
2013-08-22,0.88597482151937
2013-08-23,0.8865231074787797
2013-08-26,0.8868979577011383
2013-08-27,0.8871537932172731
2013-08-28,0.8873281964305436
2013-08-29,0.8874469922715029
2013-08-30,0.8875278668210126
2013-09-02,0.8875829047202024
2013-09-03,0.8898076632328581
2013-09-04,0.8891405613195613
2013-09-05,0.8886920148619168
2013-09-06,0.8883896063525193
2013-09-09,0.888185256388017
2013-09-10,0.8880469214445977
2013-09-11,0.8879531506893891
2013-09-12,0.8878895267818062
2013-09-13,0.8878463282802238
2013-09-16,0.8878169840048964
2013-09-17,0.8877970441959695
2013-09-18,0.8877834917723706
2013-09-19,0.8877742792109742
2013-09-20,0.8877680161022597
2013-09-23,0.8877637578538539
2013-09-24,0.8877608625543095
2013-09-25,0.887758893894682
2013-09-26,0.8877575552734036
2013-09-27,0.8877566450424738
2013-09-30,0.8877560261003175
2013-10-01,0.8890036730041222
2013-10-02,0.8886152381193413
2013-10-03,0.8883484444010676
2013-10-04,0.8881657799909173
2013-10-07,0.8880409876738954
2013-10-08,0.887955858907665
2013-10-09,0.8878978460240743
2013-10-10,0.8878583391727942
2013-10-11,0.8878314476151251
2013-10-14,0.887813148910613
2013-10-15,0.8878007000376791
2013-10-16,0.8877922321458931
2013-10-17,0.8877864727525343
2013-10-18,0.8877825557993907
2013-10-21,0.8877798920108901
2013-10-22,0.8877780805151504
2013-10-23,0.8877768486433351
2013-10-24,0.8877760109455921
2013-10-25,0.8877754412998754
2013-10-28,0.8877750539357664
2013-10-29,0.8877747905259736
2013-10-30,0.8877746114063813
2013-10-31,0.8877744896046842
2013-11-01,0.8785022089176692
2013-11-04,0.8750697765027964
2013-11-05,0.874892002751011
2013-11-06,0.8764559727766574
2013-11-07,0.8786557163114203
2013-11-08,0.8808406218091676
2013-11-11,0.8827128894401878
2013-11-12,0.8841908435710959
2013-11-13,0.8853000110606892
2013-11-14,0.8861056924248014
2013-11-15,0.8866784519609884
2013-11-18,0.8870798055009382
2013-11-19,0.8873583364176526
2013-11-20,0.8875503698210614
2013-11-21,0.8876821818736708
2013-11-22,0.8877723863453143
2013-11-25,0.8878339912035198
2013-11-26,0.8878760057886637
2013-11-27,0.88790463282065
2013-11-28,0.8879241256412775
2013-11-29,0.8879373929905242
2013-12-02,0.8879464204433024
2013-12-03,0.8922078407983896
2013-12-04,0.8908032268031205
2013-12-05,0.8898721907738496
2013-12-06,0.889253085874099
2013-12-09,0.8888395895774102
2013-12-10,0.8885622289682187
2013-12-11,0.8883755060834567
2013-12-12,0.8882494434310271
2013-12-13,0.8881641535896196
2013-12-16,0.8881063606227494
2013-12-17,0.8880671570820339
2013-12-18,0.888040543330904
2013-12-19,0.8880224667653104
2013-12-20,0.8880101843577719
2013-12-23,0.8880018368026663
2013-12-24,0.8879961625443297
2013-12-25,0.887992305013115
2013-12-26,0.8879896823394737
2013-12-27,0.8879878991293196
2013-12-30,0.8879866866431638
2013-12-31,0.8879858621977131
2014-01-01,0.8912892681026482
2014-01-02,0.8901736490774016
2014-01-03,0.8894448698319972
2014-01-06,0.8889651940789347
2014-01-07,0.8886470916772149
2014-01-08,0.8884347619352658
2014-01-09,0.8882922987909231
2014-01-10,0.8881963384100612
2014-01-13,0.8881315166943957
2014-01-14,0.8880876400890979
2014-01-15,0.8880578983444437
2014-01-16,0.8880377178637685
2014-01-17,0.8880240155306525
2014-01-20,0.8880147074054645
2014-01-21,0.8880083822666891
2014-01-22,0.8880040832052485
2014-01-23,0.8880011607856992
2014-01-24,0.8879991739772861
2014-01-27,0.8879978231502932
2014-01-28,0.887996904682135
2014-01-29,0.8879962801676441
2014-01-30,0.8879958555182711
2014-01-31,0.8879955667663036
2014-02-03,0.8876919043876692
2014-02-04,0.8877704522750632
2014-02-05,0.8878335328160586
2014-02-06,0.8878808896529262
2014-02-07,0.8879151529983348
2014-02-10,0.887939404148919
2014-02-11,0.8879563349227455
2014-02-12,0.8879680512207112
2014-02-13,0.8879761123152535
2014-02-14,0.8879816373207062
2014-02-17,0.8879854144167588
2014-02-18,0.8879879921308261
2014-02-19,0.8879897492704503
2014-02-20,0.88799094611033
2014-02-21,0.8879917608788755
2014-02-24,0.887992315345437
2014-02-25,0.8879926925785541
2014-02-26,0.8879929491875161
2014-02-27,0.8879931237233488
2014-02-28,0.8879932424269592
2014-03-03,0.8944987319436655
2014-03-04,0.8923950616044234
2014-03-05,0.8909694034407645
2014-03-06,0.8900078747397028
2014-03-07,0.8893599159093111
2014-03-10,0.8889228326225181
2014-03-11,0.8886275295014707
2014-03-12,0.8884277032335406
2014-03-13,0.8882923058269144
2014-03-14,0.8882004698135814
2014-03-17,0.8881381329268381
2014-03-18,0.8880957965117552
2014-03-19,0.8880670324479478
2014-03-20,0.8880474844191693
2014-03-21,0.8880341971325544
2014-03-24,0.888025164276786
2014-03-25,0.888019023096626
2014-03-26,0.8880148476343047
2014-03-27,0.8880120085713634
2014-03-28,0.8880100781258334
2014-03-31,0.8880087654777452
2014-04-01,0.8905720913547621
2014-04-02,0.8897621740269651
2014-04-03,0.8892058374967252
2014-04-04,0.8888249705386588
2014-04-07,0.8885648085256382
2014-04-08,0.8883873598730307
2014-04-09,0.8882664470601173
2014-04-10,0.8881841122340269
2014-04-11,0.8881280719416461
2014-04-14,0.8880899402749864
2014-04-15,0.8880639995455842
2014-04-16,0.8880463546849898
2014-04-17,0.8880343537986244
2014-04-18,0.8880261920990883
2014-04-21,0.8880206416389708
2014-04-22,0.8880168670946496
2014-04-23,0.8880143002987074
2014-04-24,0.8880125548293641
2014-04-25,0.8880113678885242
2014-04-28,0.8880105607591042
2014-04-29,0.8880100119068931
2014-04-30,0.8880096386856202
2014-05-01,0.8885238347085752
2014-05-02,0.8883529633658286
2014-05-05,0.8882401480233179
2014-05-06,0.8881650175776916
2014-05-07,0.8881146684586412
2014-05-08,0.8880807753186566
2014-05-09,0.8880578878960111
2014-05-12,0.888042398625331
2014-05-13,0.8880319002967013
2014-05-14,0.8880247773541825
2014-05-15,0.8880199411244285
2014-05-16,0.8880166559003708
2014-05-19,0.8880144235275405
2014-05-20,0.8880129062453178
2014-05-21,0.8880118748321107
2014-05-22,0.8880111736280962
2014-05-23,0.8880106968821774
2014-05-26,0.8880103727287738
2014-05-27,0.8880101523202021
2014-05-28,0.8880100024497232
2014-05-29,0.8880099005412438
2014-05-30,0.8880098312451039
2014-06-02,0.8880097841245024
2014-06-03,0.8883415115266535
2014-06-04,0.8882292464297149
2014-06-05,0.888156264112158
2014-06-06,0.8881082033250243
2014-06-09,0.8880762512684336
2014-06-10,0.8880548625539274
2014-06-11,0.8880404753020845
2014-06-12,0.8880307647513991
2014-06-13,0.8880241952793994
2014-06-16,0.888019743638903
2014-06-17,0.8880167237429437
2014-06-18,0.8880146735543988
2014-06-19,0.8880132809720266
2014-06-20,0.8880123347313902
2014-06-23,0.888011691618892
2014-06-24,0.8880112544557274
2014-06-25,0.8880109572558205
2014-06-26,0.8880107551928311
2014-06-27,0.8880106178052974
2014-06-30,0.8880105243888926
2014-07-01,0.8872376459910167
2014-07-02,0.8874198721561499
2014-07-03,0.8875785453894863
2014-07-04,0.8877025137472218
2014-07-07,0.8877942438480994
2014-07-08,0.8878600571531359
2014-07-09,0.887906399585727
2014-07-10,0.8879386474361248
2014-07-11,0.8879609158537013
2014-07-14,0.8879762155397358
2014-07-15,0.8879866919959695
2014-07-16,0.8879938495862352
2014-07-17,0.8879987322822512
2014-07-18,0.8880020596972767
2014-07-21,0.8880043256592886
2014-07-22,0.888005868047812
2014-07-23,0.8880069175810034
2014-07-24,0.8880076315910786
2014-07-25,0.8880081172691406
2014-07-28,0.8880084475999881
2014-07-29,0.8880086722571184
2014-07-30,0.8880088250387635
2014-07-31,0.8880089289370757
2014-08-01,0.8769785703634938
2014-08-04,0.8805837105544218
2014-08-05,0.882995083143824
2014-08-06,0.8846141977874956
2014-08-07,0.8857051648526779
2014-08-08,0.8864422552308957
2014-08-11,0.886941236877764
2014-08-12,0.8872794985122839
2014-08-13,0.8875090297521553
2014-08-14,0.8876648850022215
2014-08-15,0.8877707617549723
2014-08-18,0.8878427093631679
2014-08-19,0.8878916112232578
2014-08-20,0.8879248540544072
2014-08-21,0.8879474543419987
2014-08-22,0.8879628202927011
2014-08-25,0.8879732680960268
2014-08-26,0.8879803721165368
2014-08-27,0.8879852026235887
2014-08-28,0.8879884872619235
2014-08-29,0.8879907207657171
2014-09-01,0.8879922395243384
2014-09-02,0.8903324550384479
2014-09-03,0.8895943826491258
2014-09-04,0.8890879406797609
2014-09-05,0.8887414772070651
2014-09-08,0.8885049269976808
2014-09-09,0.8883436340738097
2014-09-10,0.8882337529662063
2014-09-11,0.888158940782492
2014-09-12,0.8881080256016883
2014-09-15,0.8880733834911855
2014-09-16,0.8880498177272758
2014-09-17,0.8880337887973417
2014-09-18,0.888022887184168
2014-09-19,0.8880154731935617
2014-09-22,0.8880104312691866
2014-09-23,0.8880070025723111
2014-09-24,0.8880046709724666
2014-09-25,0.8880030854455653
2014-09-26,0.8880020072697412
2014-09-29,0.8880012741024176
2014-09-30,0.8880007755452816
2014-10-01,0.8741842936756989
2014-10-02,0.878759177578356
2014-10-03,0.8817838326276348
2014-10-06,0.8837992638889538
2014-10-07,0.8851503940863917
2014-10-08,0.886060165130136
2014-10-09,0.8866746414133666
2014-10-10,0.887090556736997
2014-10-13,0.8873724871781316
2014-10-14,0.8875637873611227
2014-10-15,0.887693680694953
2014-10-16,0.8877819199070427
2014-10-17,0.8878418817371411
2014-10-20,0.8878826368819069
2014-10-21,0.8879103416285297
2014-10-22,0.8879291768007043
2014-10-23,0.8879419828365576
2014-10-24,0.8879506900669993
2014-10-27,0.887956610576826
2014-10-28,0.8879606363334877
2014-10-29,0.8879633737588722
2014-10-30,0.8879652351660421
2014-10-31,0.8879665009028624
2014-11-03,0.8869809028906612
2014-11-04,0.8872879981002308
2014-11-05,0.8875009943959564
2014-11-06,0.8876477190754422
2014-11-07,0.8877483516091184
2014-11-10,0.887817175263438
2014-11-11,0.887864156053066
2014-11-12,0.8878961861445291
2014-11-13,0.887918004925509
2014-11-14,0.887932859370064
2014-11-17,0.8879429685478645
2014-11-18,0.887949846552886
2014-11-19,0.8879545253334528
2014-11-20,0.8879577077056344
2014-11-21,0.8879598720881532
2014-11-24,0.8879613440383666
2014-11-25,0.887962345042686
2014-11-26,0.887963025761449
2014-11-27,0.8879634886665557
2014-11-28,0.8879638034494399
2014-12-01,0.8879640175051282
2014-12-02,0.8842418815394532
2014-12-03,0.8854312554540446
2014-12-04,0.8862384278719112
2014-12-05,0.8867862903663698
2014-12-08,0.8871582886498659
2014-12-09,0.8874109705227616
2014-12-10,0.8875826590010034
2014-12-11,0.8876993424415767
2014-12-12,0.8877786565502673
2014-12-15,0.8878325757487742
2014-12-16,0.8878692340658326
2014-12-17,0.8878941585740465
2014-12-18,0.8879111057700567
2014-12-19,0.8879226291764474
2014-12-22,0.8879304647708871
2014-12-23,0.8879357928235704
2014-12-24,0.8879394158275681
2014-12-25,0.8879418794359023
2014-12-26,0.8879435546728807
2014-12-29,0.8879446938257739
2014-12-30,0.8879454684455624
2014-12-31,0.8879459951848399
2015-01-01,0.8534789231087607
2015-01-02,0.8655009807251801
2015-01-05,0.8730333082354502
2015-01-06,0.877885440469237
2015-01-07,0.881067942983273
2015-01-08,0.8831802758742534
2015-01-09,0.8845934180672371
2015-01-12,0.88554381803723
2015-01-13,0.8861852827871226
2015-01-14,0.886619275984246
2015-01-15,0.8869133789335363
2015-01-16,0.8871129026700214
2015-01-19,0.8872483637614706
2015-01-20,0.8873403780152694
2015-01-21,0.8874029018284212
2015-01-22,0.8874453968059416
2015-01-23,0.8874742835731432
2015-01-26,0.8874939220279296
2015-01-27,0.8875072740690443
2015-01-28,0.8875163524781401
2015-01-29,0.8875225253408711
2015-01-30,0.887526722674981
2015-02-02,0.8875295767625654
2015-02-03,0.8313649324847691
2015-02-04,0.8493458506332209
2015-02-05,0.8608500947459546
2015-02-06,0.8683653104765666
2015-02-09,0.8733409311912755
2015-02-10,0.876664273262022
2015-02-11,0.8788970312414544
2015-02-12,0.8804029718776699
2015-02-13,0.8814213702186537
2015-02-16,0.8821112917157943
2015-02-17,0.8825792468591492
2015-02-18,0.8828969071679086
2015-02-19,0.8831126627265865
2015-02-20,0.883259259428578
2015-02-23,0.8833588910611023
2015-02-24,0.8834266155306459
2015-02-25,0.8834726565754396
2015-02-26,0.8835039591117891
2015-02-27,0.8835252423421391
2015-03-02,0.8835397137787937
2015-03-03,0.7549663157057959
2015-03-04,0.7137546728548047
2015-03-05,0.6857688717404427
2015-03-06,0.6721436526099321
2015-03-09,0.6724710457786709
2015-03-10,0.6849310386945463
2015-03-11,0.7065463466728658
2015-03-12,0.7336331263959402
2015-03-13,0.7624496215770716
2015-03-16,0.7898758893206741
2015-03-17,0.8138640702766538
2015-03-18,0.8335074868046578
2015-03-19,0.8487946635250009
2015-03-20,0.8602424790404517
2015-03-23,0.8685750534946922
2015-03-24,0.8745168492134703
2015-03-25,0.8786924479716596
2015-03-26,0.8815969629257259
2015-03-27,0.8836029969272041
2015-03-30,0.8849816962712361
2015-03-31,0.8859260504821419
2015-04-01,0.8803108991282116
2015-04-02,0.8828871876310392
2015-04-03,0.8845593814523369
2015-04-06,0.8856617429534483
2015-04-07,0.8863959109405796
2015-04-08,0.8868881933558824
2015-04-09,0.8872197877233936
2015-04-10,0.887443829239622
2015-04-13,0.8875955157626827
2015-04-14,0.8876983582732222
2015-04-15,0.8877681509580767
2015-04-16,0.8878155452889039
2015-04-17,0.8878477435560027
2015-04-20,0.8878696245682368
2015-04-21,0.8878844972692822
2015-04-22,0.8878946077494083
2015-04-23,0.8879014815060643
2015-04-24,0.8879061550251552
2015-04-27,0.8879093327228764
2015-04-28,0.8879114934198038
2015-04-29,0.8879129626294417
2015-04-30,0.8879139616618094
2015-05-01,0.8853233413464833
2015-05-04,0.8850826769200065
2015-05-05,0.8854431437013913
2015-05-06,0.8859687079900128
2015-05-07,0.8864697717040217
2015-05-08,0.8868818477343434
2015-05-11,0.8871967218569252
2015-05-12,0.887427417580547
2015-05-13,0.8875921383435756
2015-05-14,0.8877078353844065
2015-05-15,0.8877882327873918
2015-05-18,0.887843705825734
2015-05-19,0.8878818005676385
2015-05-20,0.8879078780833858
2015-05-21,0.8879256910102671
2015-05-22,0.8879378409457566
2015-05-25,0.887946120092503
2015-05-26,0.8879517578644196
2015-05-27,0.887955595226421
2015-05-28,0.8879582063322236
2015-05-29,0.8879599826694314
2015-06-01,0.8879611909413292
2015-06-02,0.888522995594994
2015-06-03,0.8882750857843844
2015-06-04,0.8881442556990289
2015-06-05,0.8880732928814586
2015-06-08,0.8880335404458534
2015-06-09,0.8880104977427598
2015-06-10,0.887996691590628
2015-06-11,0.8879881706585652
2015-06-12,0.8879827792977116
2015-06-15,0.8879793000481313
2015-06-16,0.8879770207555998
2015-06-17,0.8879755109381092
2015-06-18,0.887974502823893
2015-06-19,0.8879738258952137
2015-06-22,0.8879733695572783
2015-06-23,0.887973061085569
2015-06-24,0.8879728521750125
2015-06-25,0.8879727105090909
2015-06-26,0.8879726143581679
2015-06-29,0.8879725490596888
2015-06-30,0.8879725046956553
2015-07-01,0.8780396176554952
2015-07-02,0.8814957188772978
2015-07-03,0.8836785036189959
2015-07-06,0.8850923034616685
2015-07-07,0.8860230405285808
2015-07-08,0.8866423417757695
2015-07-09,0.8870573492269618
2015-07-10,0.8873367777025174
2015-07-13,0.887525521157318
2015-07-14,0.8876532853487846
2015-07-15,0.8877398976904727
2015-07-16,0.8877986709367468
2015-07-17,0.8878385799346423
2015-07-20,0.8878656918194134
2015-07-21,0.8878841157768904
2015-07-22,0.8878966384606051
2015-07-23,0.8879051512901815
2015-07-24,0.8879109388119628
2015-07-27,0.8879148737691227
2015-07-28,0.8879175492809281
2015-07-29,0.8879193685083286
2015-07-30,0.887920605526609
2015-07-31,0.8879214466725905
2015-08-03,0.8803524989463277
2015-08-04,0.8827564877570321
2015-08-05,0.8843930833799322
2015-08-06,0.8855050596460203
2015-08-07,0.8862602956301903
2015-08-10,0.8867732965211772
2015-08-11,0.8871218370485286
2015-08-12,0.8873586933455121
2015-08-13,0.8875196818250147
2015-08-14,0.8876291186476039
2015-08-17,0.8877035189476987
2015-08-18,0.887754103275214
2015-08-19,0.8877884969245239
2015-08-20,0.8878118828762693
2015-08-21,0.8878277845127106
2015-08-24,0.8878385972444598
2015-08-25,0.8878459497220809
2015-08-26,0.8878509493211997
2015-08-27,0.8878543490073658
2015-08-28,0.8878566607737994
2015-08-31,0.8878582327649139
2015-09-01,0.8388026918609693
2015-09-02,0.8558117872185337
2015-09-03,0.8662554648687656
2015-09-04,0.8729019900204708
2015-09-07,0.8772283931070306
2015-09-08,0.880085902064291
2015-09-09,0.8819914046078763
2015-09-10,0.8832701926092433
2015-09-11,0.8841320613695466
2015-09-14,0.8847146090136546
2015-09-15,0.8851091248338849
2015-09-16,0.8853766519169946
2015-09-17,0.8855582276100539
2015-09-18,0.885681540935721
2015-09-21,0.8857653209530011
2015-09-22,0.8858222576006752
2015-09-23,0.8858609589024888
2015-09-24,0.8858872685571517
2015-09-25,0.8859051557717303
2015-09-28,0.8859173175230165
2015-09-29,0.8859255867912817
2015-09-30,0.8859312095569747
2015-10-01,0.2015831898303059
2015-10-02,0.028117235483897055
2015-10-05,-0.11975514845092286
2015-10-06,-0.25178995514357044
2015-10-07,-0.37126845694329264
2015-10-08,-0.47828249159246417
2015-10-09,-0.5716184917144503
2015-10-12,-0.6501366058988022
2015-10-13,-0.7136327410671284
2015-10-14,-0.7630705443954696
2015-10-15,-0.8003046145852716
2015-10-16,-0.8275953357543596
2015-10-19,-0.8471800574106033
2015-10-20,-0.8610145749084985
2015-10-21,-0.8706757167801772
2015-10-22,-0.8773675433114603
2015-10-23,-0.8819761506450802
2015-10-26,-0.885137431374714
2015-10-27,-0.8872999556698803
2015-10-28,-0.8887764698222056
2015-10-29,-0.8897832897359316
2015-10-30,-0.890469222715732
2015-11-02,-0.8909362576811009
2015-11-03,-0.46470450022380333
2015-11-04,-0.4568874545253699
2015-11-05,-0.4687993839841602
2015-11-06,-0.4955750661192825
2015-11-09,-0.5336167485608212
2015-11-10,-0.5794050009811605
2015-11-11,-0.6291293683939324
2015-11-12,-0.6788743406412567
2015-11-13,-0.7251588184322898
2015-11-16,-0.7655070333865063
2015-11-17,-0.7987299559907044
2015-11-18,-0.8248069372354004
2015-11-19,-0.8445033666551974
2015-11-20,-0.8589461978825695
2015-11-23,-0.8693053532748158
2015-11-24,-0.8766171946883586
2015-11-25,-0.8817194566935358
2015-11-26,-0.885251364074681
2015-11-27,-0.887682608640059
2015-11-30,-0.8893497465149365
