date,USA_systemic_stress_f1,USA_systemic_stress_f2
2013-08-28,0.36137510175877197,0.13335506543071302
2013-08-29,0.36137510175877197,0.13335506543071302
2013-08-30,0.36137510175877197,0.13335506543071302
2013-09-02,0.36137510175877197,0.13335506543071302
2013-09-03,0.350432992142994,0.09188948561265974
2013-09-04,0.35043299207998213,0.09188948561207483
2013-09-05,0.35043299207998213,0.09188948561207483
2013-09-06,0.35043299207998213,0.09188948561207483
2013-09-09,0.35043299207998213,0.09188948561207483
2013-09-10,0.35043299207998213,0.09188948561207483
2013-09-11,0.35043299207998213,0.09188948561207483
2013-09-12,0.35043299207998213,0.09188948561207483
2013-09-13,0.35043299207998213,0.09188948561207483
2013-09-16,0.35043299207998213,0.09188948561207483
2013-09-17,0.35043299207998213,0.09188948561207483
2013-09-18,0.35043299207998213,0.09188948561207483
2013-09-19,0.35043299207998213,0.09188948561207483
2013-09-20,0.35043299207998213,0.09188948561207483
2013-09-23,0.35043299207998213,0.09188948561207483
2013-09-24,0.35043299207998213,0.09188948561207483
2013-09-25,0.35043299207998213,0.09188948561207483
2013-09-26,0.35043299207998213,0.09188948561207483
2013-09-27,0.35043299207998213,0.09188948561207483
2013-09-30,0.35043299207998213,0.09188948561207483
2013-10-01,0.5147066636406936,0.03903180541709529
2013-10-02,0.5147066644235058,0.039031805416075045
2013-10-03,0.5147066644235058,0.039031805416075045
2013-10-04,0.5147066644235058,0.039031805416075045
2013-10-07,0.5147066644235058,0.039031805416075045
2013-10-08,0.5147066644235058,0.039031805416075045
2013-10-09,0.5147066644235058,0.039031805416075045
2013-10-10,0.5147066644235058,0.039031805416075045
2013-10-11,0.5147066644235058,0.039031805416075045
2013-10-14,0.5147066644235058,0.039031805416075045
2013-10-15,0.5147066644235058,0.039031805416075045
2013-10-16,0.5147066644235058,0.039031805416075045
2013-10-17,0.5147066644235058,0.039031805416075045
2013-10-18,0.5147066644235058,0.039031805416075045
2013-10-21,0.5147066644235058,0.039031805416075045
2013-10-22,0.5147066644235058,0.039031805416075045
2013-10-23,0.5147066644235058,0.039031805416075045
2013-10-24,0.5147066644235058,0.039031805416075045
2013-10-25,0.5147066644235058,0.039031805416075045
2013-10-28,0.5147066644235058,0.039031805416075045
2013-10-29,0.5147066644235058,0.039031805416075045
2013-10-30,0.5147066644235058,0.039031805416075045
2013-10-31,0.5147066644235058,0.039031805416075045
2013-11-01,0.3018355429069522,0.0681907792236487
2013-11-04,0.3018355412743206,0.06819077922391255
2013-11-05,0.3018355412743206,0.06819077922391255
2013-11-06,0.3018355412743206,0.06819077922391255
2013-11-07,0.3018355412743206,0.06819077922391255
2013-11-08,0.3018355412743206,0.06819077922391255
2013-11-11,0.3018355412743206,0.06819077922391255
2013-11-12,0.3018355412743206,0.06819077922391255
2013-11-13,0.3018355412743206,0.06819077922391255
2013-11-14,0.3018355412743206,0.06819077922391255
2013-11-15,0.3018355412743206,0.06819077922391255
2013-11-18,0.3018355412743206,0.06819077922391255
2013-11-19,0.3018355412743206,0.06819077922391255
2013-11-20,0.3018355412743206,0.06819077922391255
2013-11-21,0.3018355412743206,0.06819077922391255
2013-11-22,0.3018355412743206,0.06819077922391255
2013-11-25,0.3018355412743206,0.06819077922391255
2013-11-26,0.3018355412743206,0.06819077922391255
2013-11-27,0.3018355412743206,0.06819077922391255
2013-11-28,0.3018355412743206,0.06819077922391255
2013-11-29,0.3018355412743206,0.06819077922391255
2013-12-02,0.3018355412743206,0.06819077922391255
2013-12-03,0.2222387178902575,0.09618182209919042
2013-12-04,0.22223871735811,0.0961818220994657
2013-12-05,0.22223871735811,0.0961818220994657
2013-12-06,0.22223871735811,0.0961818220994657
2013-12-09,0.22223871735811,0.0961818220994657
2013-12-10,0.22223871735811,0.0961818220994657
2013-12-11,0.22223871735811,0.0961818220994657
2013-12-12,0.22223871735811,0.0961818220994657
2013-12-13,0.22223871735811,0.0961818220994657
2013-12-16,0.22223871735811,0.0961818220994657
2013-12-17,0.22223871735811,0.0961818220994657
2013-12-18,0.22223871735811,0.0961818220994657
2013-12-19,0.22223871735811,0.0961818220994657
2013-12-20,0.22223871735811,0.0961818220994657
2013-12-23,0.22223871735811,0.0961818220994657
2013-12-24,0.22223871735811,0.0961818220994657
2013-12-25,0.22223871735811,0.0961818220994657
2013-12-26,0.22223871735811,0.0961818220994657
2013-12-27,0.22223871735811,0.0961818220994657
2013-12-30,0.22223871735811,0.0961818220994657
2013-12-31,0.22223871735811,0.0961818220994657
2014-01-01,0.2739393302544887,0.15819898338125366
2014-01-02,0.27393933051997493,0.1581989833818275
2014-01-03,0.273939330519975,0.1581989833818275
2014-01-06,0.273939330519975,0.1581989833818275
2014-01-07,0.273939330519975,0.1581989833818275
2014-01-08,0.273939330519975,0.1581989833818275
2014-01-09,0.273939330519975,0.1581989833818275
2014-01-10,0.273939330519975,0.1581989833818275
2014-01-13,0.273939330519975,0.1581989833818275
2014-01-14,0.273939330519975,0.1581989833818275
2014-01-15,0.273939330519975,0.1581989833818275
2014-01-16,0.273939330519975,0.1581989833818275
2014-01-17,0.273939330519975,0.1581989833818275
2014-01-20,0.273939330519975,0.1581989833818275
2014-01-21,0.273939330519975,0.1581989833818275
2014-01-22,0.273939330519975,0.1581989833818275
2014-01-23,0.273939330519975,0.1581989833818275
2014-01-24,0.273939330519975,0.1581989833818275
2014-01-27,0.273939330519975,0.1581989833818275
2014-01-28,0.273939330519975,0.1581989833818275
2014-01-29,0.273939330519975,0.1581989833818275
2014-01-30,0.273939330519975,0.1581989833818275
2014-01-31,0.273939330519975,0.1581989833818275
2014-02-03,0.3359851434737102,0.09748925268809072
2014-02-04,0.3359851437930343,0.09748925268717447
2014-02-05,0.3359851437930343,0.09748925268717447
2014-02-06,0.3359851437930343,0.09748925268717447
2014-02-07,0.3359851437930343,0.09748925268717447
2014-02-10,0.3359851437930343,0.09748925268717447
2014-02-11,0.3359851437930343,0.09748925268717447
2014-02-12,0.3359851437930343,0.09748925268717447
2014-02-13,0.3359851437930343,0.09748925268717447
2014-02-14,0.3359851437930343,0.09748925268717447
2014-02-17,0.3359851437930343,0.09748925268717447
2014-02-18,0.3359851437930343,0.09748925268717447
2014-02-19,0.3359851437930343,0.09748925268717447
2014-02-20,0.3359851437930343,0.09748925268717447
2014-02-21,0.3359851437930343,0.09748925268717447
2014-02-24,0.3359851437930343,0.09748925268717447
2014-02-25,0.3359851437930343,0.09748925268717447
2014-02-26,0.3359851437930343,0.09748925268717447
2014-02-27,0.3359851437930343,0.09748925268717447
2014-02-28,0.3359851437930343,0.09748925268717447
2014-03-03,0.2861584901176979,0.21191203077615645
2014-03-04,0.2861584898105773,0.2119120307771178
2014-03-05,0.2861584898105773,0.2119120307771178
2014-03-06,0.2861584898105773,0.2119120307771178
2014-03-07,0.2861584898105773,0.2119120307771178
2014-03-10,0.2861584898105773,0.2119120307771178
2014-03-11,0.2861584898105773,0.2119120307771178
2014-03-12,0.2861584898105773,0.2119120307771178
2014-03-13,0.2861584898105773,0.2119120307771178
2014-03-14,0.2861584898105773,0.2119120307771178
2014-03-17,0.2861584898105773,0.2119120307771178
2014-03-18,0.2861584898105773,0.2119120307771178
2014-03-19,0.2861584898105773,0.2119120307771178
2014-03-20,0.2861584898105773,0.2119120307771178
2014-03-21,0.2861584898105773,0.2119120307771178
2014-03-24,0.2861584898105773,0.2119120307771178
2014-03-25,0.2861584898105773,0.2119120307771178
2014-03-26,0.2861584898105773,0.2119120307771178
2014-03-27,0.2861584898105773,0.2119120307771178
2014-03-28,0.2861584898105773,0.2119120307771178
2014-03-31,0.2861584898105773,0.2119120307771178
2014-04-01,0.0989801354354611,0.11841597593389977
2014-04-02,0.09898013337061423,0.11841597593239893
2014-04-03,0.09898013337061422,0.11841597593239893
2014-04-04,0.09898013337061422,0.11841597593239893
2014-04-07,0.09898013337061422,0.11841597593239893
2014-04-08,0.09898013337061422,0.11841597593239893
2014-04-09,0.09898013337061422,0.11841597593239893
2014-04-10,0.09898013337061422,0.11841597593239893
2014-04-11,0.09898013337061422,0.11841597593239893
2014-04-14,0.09898013337061422,0.11841597593239893
2014-04-15,0.09898013337061422,0.11841597593239893
2014-04-16,0.09898013337061422,0.11841597593239893
2014-04-17,0.09898013337061422,0.11841597593239893
2014-04-18,0.09898013337061422,0.11841597593239893
2014-04-21,0.09898013337061422,0.11841597593239893
2014-04-22,0.09898013337061422,0.11841597593239893
2014-04-23,0.09898013337061422,0.11841597593239893
2014-04-24,0.09898013337061422,0.11841597593239893
2014-04-25,0.09898013337061422,0.11841597593239893
2014-04-28,0.09898013337061422,0.11841597593239893
2014-04-29,0.09898013337061422,0.11841597593239893
2014-04-30,0.09898013337061422,0.11841597593239893
2014-05-01,0.10780097634213691,0.14109630279694116
2014-05-02,0.107800976390106,0.14109630279718122
2014-05-05,0.107800976390106,0.14109630279718122
2014-05-06,0.107800976390106,0.14109630279718122
2014-05-07,0.107800976390106,0.14109630279718122
2014-05-08,0.107800976390106,0.14109630279718122
2014-05-09,0.107800976390106,0.14109630279718122
2014-05-12,0.107800976390106,0.14109630279718122
2014-05-13,0.107800976390106,0.14109630279718122
2014-05-14,0.107800976390106,0.14109630279718122
2014-05-15,0.107800976390106,0.14109630279718122
2014-05-16,0.107800976390106,0.14109630279718122
2014-05-19,0.107800976390106,0.14109630279718122
2014-05-20,0.107800976390106,0.14109630279718122
2014-05-21,0.107800976390106,0.14109630279718122
2014-05-22,0.107800976390106,0.14109630279718122
2014-05-23,0.107800976390106,0.14109630279718122
2014-05-26,0.107800976390106,0.14109630279718122
2014-05-27,0.107800976390106,0.14109630279718122
2014-05-28,0.107800976390106,0.14109630279718122
2014-05-29,0.107800976390106,0.14109630279718122
2014-05-30,0.107800976390106,0.14109630279718122
2014-06-02,0.107800976390106,0.14109630279718122
2014-06-03,0.08101179296857741,0.061654188142802734
2014-06-04,0.08101179279156417,0.0616541881412994
2014-06-05,0.08101179279156417,0.0616541881412994
2014-06-06,0.08101179279156417,0.0616541881412994
2014-06-09,0.08101179279156417,0.0616541881412994
2014-06-10,0.08101179279156417,0.0616541881412994
2014-06-11,0.08101179279156417,0.0616541881412994
2014-06-12,0.08101179279156417,0.0616541881412994
2014-06-13,0.08101179279156417,0.0616541881412994
2014-06-16,0.08101179279156417,0.0616541881412994
2014-06-17,0.08101179279156417,0.0616541881412994
2014-06-18,0.08101179279156417,0.0616541881412994
2014-06-19,0.08101179279156417,0.0616541881412994
2014-06-20,0.08101179279156417,0.0616541881412994
2014-06-23,0.08101179279156417,0.0616541881412994
2014-06-24,0.08101179279156417,0.0616541881412994
2014-06-25,0.08101179279156417,0.0616541881412994
2014-06-26,0.08101179279156417,0.0616541881412994
2014-06-27,0.08101179279156417,0.0616541881412994
2014-06-30,0.08101179279156417,0.0616541881412994
2014-07-01,0.07087600674062318,0.09829125399829132
2014-07-02,0.07087600667904252,0.09829125399863439
2014-07-03,0.07087600667904252,0.09829125399863439
2014-07-04,0.07087600667904252,0.09829125399863439
2014-07-07,0.07087600667904252,0.09829125399863439
2014-07-08,0.07087600667904252,0.09829125399863439
2014-07-09,0.07087600667904252,0.09829125399863439
2014-07-10,0.07087600667904252,0.09829125399863439
2014-07-11,0.07087600667904252,0.09829125399863439
2014-07-14,0.07087600667904252,0.09829125399863439
2014-07-15,0.07087600667904252,0.09829125399863439
2014-07-16,0.07087600667904252,0.09829125399863439
2014-07-17,0.07087600667904252,0.09829125399863439
2014-07-18,0.07087600667904252,0.09829125399863439
2014-07-21,0.07087600667904252,0.09829125399863439
2014-07-22,0.07087600667904252,0.09829125399863439
2014-07-23,0.07087600667904252,0.09829125399863439
2014-07-24,0.07087600667904252,0.09829125399863439
2014-07-25,0.07087600667904252,0.09829125399863439
2014-07-28,0.07087600667904252,0.09829125399863439
2014-07-29,0.07087600667904252,0.09829125399863439
2014-07-30,0.07087600667904252,0.09829125399863439
2014-07-31,0.07087600667904252,0.09829125399863439
2014-08-01,0.3222948692171149,0.290217957387719
2014-08-04,0.32229487008665375,0.2902179573891975
2014-08-05,0.32229487008665375,0.2902179573891975
2014-08-06,0.32229487008665375,0.2902179573891975
2014-08-07,0.32229487008665375,0.2902179573891975
2014-08-08,0.32229487008665375,0.2902179573891975
2014-08-11,0.32229487008665375,0.2902179573891975
2014-08-12,0.32229487008665375,0.2902179573891975
2014-08-13,0.32229487008665375,0.2902179573891975
2014-08-14,0.32229487008665375,0.2902179573891975
2014-08-15,0.32229487008665375,0.2902179573891975
2014-08-18,0.32229487008665375,0.2902179573891975
2014-08-19,0.32229487008665375,0.2902179573891975
2014-08-20,0.32229487008665375,0.2902179573891975
2014-08-21,0.32229487008665375,0.2902179573891975
2014-08-22,0.32229487008665375,0.2902179573891975
2014-08-25,0.32229487008665375,0.2902179573891975
2014-08-26,0.32229487008665375,0.2902179573891975
2014-08-27,0.32229487008665375,0.2902179573891975
2014-08-28,0.32229487008665375,0.2902179573891975
2014-08-29,0.32229487008665375,0.2902179573891975
2014-09-01,0.32229487008665375,0.2902179573891975
2014-09-02,0.060949051441844544,0.05458255275063842
2014-09-03,0.06094904678290492,0.05458255274207277
2014-09-04,0.060949046782904893,0.05458255274207277
2014-09-05,0.060949046782904893,0.05458255274207277
2014-09-08,0.060949046782904893,0.05458255274207277
2014-09-09,0.060949046782904893,0.05458255274207277
2014-09-10,0.060949046782904893,0.05458255274207277
2014-09-11,0.060949046782904893,0.05458255274207277
2014-09-12,0.060949046782904893,0.05458255274207277
2014-09-15,0.060949046782904893,0.05458255274207277
2014-09-16,0.060949046782904893,0.05458255274207277
2014-09-17,0.060949046782904893,0.05458255274207277
2014-09-18,0.060949046782904893,0.05458255274207277
2014-09-19,0.060949046782904893,0.05458255274207277
2014-09-22,0.060949046782904893,0.05458255274207277
2014-09-23,0.060949046782904893,0.05458255274207277
2014-09-24,0.060949046782904893,0.05458255274207277
2014-09-25,0.060949046782904893,0.05458255274207277
2014-09-26,0.060949046782904893,0.05458255274207277
2014-09-29,0.060949046782904893,0.05458255274207277
2014-09-30,0.060949046782904893,0.05458255274207277
2014-10-01,0.23876862633022625,0.07985225400361984
2014-10-02,0.23876862696304282,0.07985225400386464
2014-10-03,0.23876862696304282,0.07985225400386464
2014-10-06,0.23876862696304282,0.07985225400386464
2014-10-07,0.23876862696304282,0.07985225400386464
2014-10-08,0.23876862696304282,0.07985225400386464
2014-10-09,0.23876862696304282,0.07985225400386464
2014-10-10,0.23876862696304282,0.07985225400386464
2014-10-13,0.23876862696304282,0.07985225400386464
2014-10-14,0.23876862696304282,0.07985225400386464
2014-10-15,0.23876862696304282,0.07985225400386464
2014-10-16,0.23876862696304282,0.07985225400386464
2014-10-17,0.23876862696304282,0.07985225400386464
2014-10-20,0.23876862696304282,0.07985225400386464
2014-10-21,0.23876862696304282,0.07985225400386464
2014-10-22,0.23876862696304282,0.07985225400386464
2014-10-23,0.23876862696304282,0.07985225400386464
2014-10-24,0.23876862696304282,0.07985225400386464
2014-10-27,0.23876862696304282,0.07985225400386464
2014-10-28,0.23876862696304282,0.07985225400386464
2014-10-29,0.23876862696304282,0.07985225400386464
2014-10-30,0.23876862696304282,0.07985225400386464
2014-10-31,0.23876862696304282,0.07985225400386464
2014-11-03,0.1661426881281563,0.3244145606628358
2014-11-04,0.16614268762635287,0.3244145606645895
2014-11-05,0.16614268762635287,0.3244145606645895
2014-11-06,0.16614268762635287,0.3244145606645895
2014-11-07,0.16614268762635287,0.3244145606645895
2014-11-10,0.16614268762635287,0.3244145606645895
2014-11-11,0.16614268762635287,0.3244145606645895
2014-11-12,0.16614268762635287,0.3244145606645895
2014-11-13,0.16614268762635287,0.3244145606645895
2014-11-14,0.16614268762635287,0.3244145606645895
2014-11-17,0.16614268762635287,0.3244145606645895
2014-11-18,0.16614268762635287,0.3244145606645895
2014-11-19,0.16614268762635287,0.3244145606645895
2014-11-20,0.16614268762635287,0.3244145606645895
2014-11-21,0.16614268762635287,0.3244145606645895
2014-11-24,0.16614268762635287,0.3244145606645895
2014-11-25,0.16614268762635287,0.3244145606645895
2014-11-26,0.16614268762635287,0.3244145606645895
2014-11-27,0.16614268762635287,0.3244145606645895
2014-11-28,0.16614268762635287,0.3244145606645895
2014-12-01,0.16614268762635287,0.3244145606645895
2014-12-02,0.1905103228397618,0.16447470683648463
2014-12-03,0.1905103229690932,0.1644747068337489
2014-12-04,0.1905103229690932,0.1644747068337489
2014-12-05,0.1905103229690932,0.1644747068337489
2014-12-08,0.1905103229690932,0.1644747068337489
2014-12-09,0.1905103229690932,0.1644747068337489
2014-12-10,0.1905103229690932,0.1644747068337489
2014-12-11,0.1905103229690932,0.1644747068337489
2014-12-12,0.1905103229690932,0.1644747068337489
2014-12-15,0.1905103229690932,0.1644747068337489
2014-12-16,0.1905103229690932,0.1644747068337489
2014-12-17,0.1905103229690932,0.1644747068337489
2014-12-18,0.1905103229690932,0.1644747068337489
2014-12-19,0.1905103229690932,0.1644747068337489
2014-12-22,0.1905103229690932,0.1644747068337489
2014-12-23,0.1905103229690932,0.1644747068337489
2014-12-24,0.1905103229690932,0.1644747068337489
2014-12-25,0.1905103229690932,0.1644747068337489
2014-12-26,0.1905103229690932,0.1644747068337489
2014-12-29,0.1905103229690932,0.1644747068337489
2014-12-30,0.1905103229690932,0.1644747068337489
2014-12-31,0.1905103229690932,0.1644747068337489
2015-01-01,0.07169688395034508,0.38096325093887556
2015-01-02,0.07169688271845177,0.3809632509406592
2015-01-05,0.07169688271845176,0.3809632509406592
2015-01-06,0.07169688271845176,0.3809632509406592
2015-01-07,0.07169688271845176,0.3809632509406592
2015-01-08,0.07169688271845176,0.3809632509406592
2015-01-09,0.07169688271845176,0.3809632509406592
2015-01-12,0.07169688271845176,0.3809632509406592
2015-01-13,0.07169688271845176,0.3809632509406592
2015-01-14,0.07169688271845176,0.3809632509406592
2015-01-15,0.07169688271845176,0.3809632509406592
2015-01-16,0.07169688271845176,0.3809632509406592
2015-01-19,0.07169688271845176,0.3809632509406592
2015-01-20,0.07169688271845176,0.3809632509406592
2015-01-21,0.07169688271845176,0.3809632509406592
2015-01-22,0.07169688271845176,0.3809632509406592
2015-01-23,0.07169688271845176,0.3809632509406592
2015-01-26,0.07169688271845176,0.3809632509406592
2015-01-27,0.07169688271845176,0.3809632509406592
2015-01-28,0.07169688271845176,0.3809632509406592
2015-01-29,0.07169688271845176,0.3809632509406592
2015-01-30,0.07169688271845176,0.3809632509406592
2015-02-02,0.07169688271845176,0.3809632509406592
2015-02-03,0.25322554653041374,0.45153982228338724
2015-02-04,0.2532255471907735,0.45153982228413597
2015-02-05,0.2532255471907735,0.45153982228413597
2015-02-06,0.2532255471907735,0.45153982228413597
2015-02-09,0.2532255471907735,0.45153982228413597
2015-02-10,0.2532255471907735,0.45153982228413597
2015-02-11,0.2532255471907735,0.45153982228413597
2015-02-12,0.2532255471907735,0.45153982228413597
2015-02-13,0.2532255471907735,0.45153982228413597
2015-02-16,0.2532255471907735,0.45153982228413597
2015-02-17,0.2532255471907735,0.45153982228413597
2015-02-18,0.2532255471907735,0.45153982228413597
2015-02-19,0.2532255471907735,0.45153982228413597
2015-02-20,0.2532255471907735,0.45153982228413597
2015-02-23,0.2532255471907735,0.45153982228413597
2015-02-24,0.2532255471907735,0.45153982228413597
2015-02-25,0.2532255471907735,0.45153982228413597
2015-02-26,0.2532255471907735,0.45153982228413597
2015-02-27,0.2532255471907735,0.45153982228413597
2015-03-02,0.2532255471907735,0.45153982228413597
2015-03-03,0.0968946046391813,0.12719013341524177
2015-03-04,0.09689460303768609,0.12719013340674915
2015-03-05,0.09689460303768607,0.12719013340674915
2015-03-06,0.09689460303768607,0.12719013340674915
2015-03-09,0.09689460303768607,0.12719013340674915
2015-03-10,0.09689460303768607,0.12719013340674915
2015-03-11,0.09689460303768607,0.12719013340674915
2015-03-12,0.09689460303768607,0.12719013340674915
2015-03-13,0.09689460303768607,0.12719013340674915
2015-03-16,0.09689460303768607,0.12719013340674915
2015-03-17,0.09689460303768607,0.12719013340674915
2015-03-18,0.09689460303768607,0.12719013340674915
2015-03-19,0.09689460303768607,0.12719013340674915
2015-03-20,0.09689460303768607,0.12719013340674915
2015-03-23,0.09689460303768607,0.12719013340674915
2015-03-24,0.09689460303768607,0.12719013340674915
2015-03-25,0.09689460303768607,0.12719013340674915
2015-03-26,0.09689460303768607,0.12719013340674915
2015-03-27,0.09689460303768607,0.12719013340674915
2015-03-30,0.09689460303768607,0.12719013340674915
2015-03-31,0.09689460303768607,0.12719013340674915
2015-04-01,0.2517882798344432,0.172308732790585
2015-04-02,0.25178828044256696,0.17230873279103628
2015-04-03,0.25178828044256696,0.17230873279103628
2015-04-06,0.25178828044256696,0.17230873279103628
2015-04-07,0.25178828044256696,0.17230873279103628
2015-04-08,0.25178828044256696,0.17230873279103628
2015-04-09,0.25178828044256696,0.17230873279103628
2015-04-10,0.25178828044256696,0.17230873279103628
2015-04-13,0.25178828044256696,0.17230873279103628
2015-04-14,0.25178828044256696,0.17230873279103628
2015-04-15,0.25178828044256696,0.17230873279103628
2015-04-16,0.25178828044256696,0.17230873279103628
2015-04-17,0.25178828044256696,0.17230873279103628
2015-04-20,0.25178828044256696,0.17230873279103628
2015-04-21,0.25178828044256696,0.17230873279103628
2015-04-22,0.25178828044256696,0.17230873279103628
2015-04-23,0.25178828044256696,0.17230873279103628
2015-04-24,0.25178828044256696,0.17230873279103628
2015-04-27,0.25178828044256696,0.17230873279103628
2015-04-28,0.25178828044256696,0.17230873279103628
2015-04-29,0.25178828044256696,0.17230873279103628
2015-04-30,0.25178828044256696,0.17230873279103628
2015-05-01,0.22844472579551095,0.0941214793299184
2015-05-04,0.22844472565638727,0.0941214793286448
2015-05-05,0.22844472565638727,0.0941214793286448
2015-05-06,0.22844472565638727,0.0941214793286448
2015-05-07,0.22844472565638727,0.0941214793286448
2015-05-08,0.22844472565638727,0.0941214793286448
2015-05-11,0.22844472565638727,0.0941214793286448
2015-05-12,0.22844472565638727,0.0941214793286448
2015-05-13,0.22844472565638727,0.0941214793286448
2015-05-14,0.22844472565638727,0.0941214793286448
2015-05-15,0.22844472565638727,0.0941214793286448
2015-05-18,0.22844472565638727,0.0941214793286448
2015-05-19,0.22844472565638727,0.0941214793286448
2015-05-20,0.22844472565638727,0.0941214793286448
2015-05-21,0.22844472565638727,0.0941214793286448
2015-05-22,0.22844472565638727,0.0941214793286448
2015-05-25,0.22844472565638727,0.0941214793286448
2015-05-26,0.22844472565638727,0.0941214793286448
2015-05-27,0.22844472565638727,0.0941214793286448
2015-05-28,0.22844472565638727,0.0941214793286448
2015-05-29,0.22844472565638727,0.0941214793286448
2015-06-01,0.22844472565638727,0.0941214793286448
2015-06-02,0.10328515998401576,0.18508894852683463
2015-06-03,0.10328515884435942,0.1850889485276243
2015-06-04,0.10328515884435942,0.1850889485276243
2015-06-05,0.10328515884435942,0.1850889485276243
2015-06-08,0.10328515884435942,0.1850889485276243
2015-06-09,0.10328515884435942,0.1850889485276243
2015-06-10,0.10328515884435942,0.1850889485276243
2015-06-11,0.10328515884435942,0.1850889485276243
2015-06-12,0.10328515884435942,0.1850889485276243
2015-06-15,0.10328515884435942,0.1850889485276243
2015-06-16,0.10328515884435942,0.1850889485276243
2015-06-17,0.10328515884435942,0.1850889485276243
2015-06-18,0.10328515884435942,0.1850889485276243
2015-06-19,0.10328515884435942,0.1850889485276243
2015-06-22,0.10328515884435942,0.1850889485276243
2015-06-23,0.10328515884435942,0.1850889485276243
2015-06-24,0.10328515884435942,0.1850889485276243
2015-06-25,0.10328515884435942,0.1850889485276243
2015-06-26,0.10328515884435942,0.1850889485276243
2015-06-29,0.10328515884435942,0.1850889485276243
2015-06-30,0.10328515884435942,0.1850889485276243
2015-07-01,0.4549527399309067,0.03783457141049658
2015-07-02,0.45495274115425055,0.037834571405503815
2015-07-03,0.45495274115425055,0.037834571405503815
2015-07-06,0.45495274115425055,0.037834571405503815
2015-07-07,0.45495274115425055,0.037834571405503815
2015-07-08,0.45495274115425055,0.037834571405503815
2015-07-09,0.45495274115425055,0.037834571405503815
2015-07-10,0.45495274115425055,0.037834571405503815
2015-07-13,0.45495274115425055,0.037834571405503815
2015-07-14,0.45495274115425055,0.037834571405503815
2015-07-15,0.45495274115425055,0.037834571405503815
2015-07-16,0.45495274115425055,0.037834571405503815
2015-07-17,0.45495274115425055,0.037834571405503815
2015-07-20,0.45495274115425055,0.037834571405503815
2015-07-21,0.45495274115425055,0.037834571405503815
2015-07-22,0.45495274115425055,0.037834571405503815
2015-07-23,0.45495274115425055,0.037834571405503815
2015-07-24,0.45495274115425055,0.037834571405503815
2015-07-27,0.45495274115425055,0.037834571405503815
2015-07-28,0.45495274115425055,0.037834571405503815
2015-07-29,0.45495274115425055,0.037834571405503815
2015-07-30,0.45495274115425055,0.037834571405503815
2015-07-31,0.45495274115425055,0.037834571405503815
2015-08-03,0.2621054516000301,0.3414737613666606
2015-08-04,0.2621054501042937,0.34147376136860147
2015-08-05,0.26210545010429365,0.34147376136860147
2015-08-06,0.26210545010429365,0.34147376136860147
2015-08-07,0.26210545010429365,0.34147376136860147
2015-08-10,0.26210545010429365,0.34147376136860147
2015-08-11,0.26210545010429365,0.34147376136860147
2015-08-12,0.26210545010429365,0.34147376136860147
2015-08-13,0.26210545010429365,0.34147376136860147
2015-08-14,0.26210545010429365,0.34147376136860147
2015-08-17,0.26210545010429365,0.34147376136860147
2015-08-18,0.26210545010429365,0.34147376136860147
2015-08-19,0.26210545010429365,0.34147376136860147
2015-08-20,0.26210545010429365,0.34147376136860147
2015-08-21,0.26210545010429365,0.34147376136860147
2015-08-24,0.26210545010429365,0.34147376136860147
2015-08-25,0.26210545010429365,0.34147376136860147
2015-08-26,0.26210545010429365,0.34147376136860147
2015-08-27,0.26210545010429365,0.34147376136860147
2015-08-28,0.26210545010429365,0.34147376136860147
2015-08-31,0.26210545010429365,0.34147376136860147
2015-09-01,0.668578295468944,0.055709508062427464
2015-09-02,0.6685782970730925,0.05570950805070348
2015-09-03,0.6685782970730925,0.05570950805070348
2015-09-04,0.6685782970730925,0.05570950805070348
2015-09-07,0.6685782970730925,0.05570950805070348
2015-09-08,0.6685782970730925,0.05570950805070348
2015-09-09,0.6685782970730925,0.05570950805070348
2015-09-10,0.6685782970730925,0.05570950805070348
2015-09-11,0.6685782970730925,0.05570950805070348
2015-09-14,0.6685782970730925,0.05570950805070348
2015-09-15,0.6685782970730925,0.05570950805070348
2015-09-16,0.6685782970730925,0.05570950805070348
2015-09-17,0.6685782970730925,0.05570950805070348
2015-09-18,0.6685782970730925,0.05570950805070348
2015-09-21,0.6685782970730925,0.05570950805070348
2015-09-22,0.6685782970730925,0.05570950805070348
2015-09-23,0.6685782970730925,0.05570950805070348
2015-09-24,0.6685782970730925,0.05570950805070348
2015-09-25,0.6685782970730925,0.05570950805070348
2015-09-28,0.6685782970730925,0.05570950805070348
2015-09-29,0.6685782970730925,0.05570950805070348
2015-09-30,0.6685782970730925,0.05570950805070348
2015-10-01,0.7408271781022123,0.423786534182377
2015-10-02,0.740827178491897,0.4237865341847736
2015-10-05,0.740827178491897,0.4237865341847736
2015-10-06,0.740827178491897,0.4237865341847736
2015-10-07,0.740827178491897,0.4237865341847736
2015-10-08,0.740827178491897,0.4237865341847736
2015-10-09,0.740827178491897,0.4237865341847736
2015-10-12,0.740827178491897,0.4237865341847736
2015-10-13,0.740827178491897,0.4237865341847736
2015-10-14,0.740827178491897,0.4237865341847736
2015-10-15,0.740827178491897,0.4237865341847736
2015-10-16,0.740827178491897,0.4237865341847736
2015-10-19,0.740827178491897,0.4237865341847736
2015-10-20,0.740827178491897,0.4237865341847736
2015-10-21,0.740827178491897,0.4237865341847736
2015-10-22,0.740827178491897,0.4237865341847736
